timestamp,external-temperature,month,day,longitude,latitude,modeled
2006-12-09 00:01:12,7.0,12,9,11.0449748,46.0116126,False
2006-12-09 04:00:26,7.0,12,9,11.0457202,46.0091552,False
2006-12-09 08:03:06,8.0,12,9,11.044747550048482,46.0075576136307,False
2006-12-09 12:01:42,10.0,12,9,11.0437912,46.0059868,False
2006-12-09 16:02:22,9.0,12,9,11.0483071,46.010835,False
2006-12-09 20:01:24,6.0,12,9,11.0470346,46.0079206,False
2006-12-10 00:03:07,6.0,12,10,11.0488884,46.0061327,False
2006-12-10 04:01:52,7.0,12,10,11.0479884,46.0069194,False
2006-12-10 08:01:54,5.0,12,10,11.0437749,46.0065822,False
2006-12-10 12:01:23,7.0,12,10,11.0437807,46.0059258,False
2006-12-10 16:03:07,2.0,12,10,11.02611919648102,46.00542485137157,False
2006-12-10 20:02:35,9.0,12,10,11.0086233,46.0049286,False
2006-12-11 00:01:54,7.0,12,11,11.0026781,46.0072569,False
2006-12-11 04:01:18,5.0,12,11,10.9971582,46.009324,False
2006-12-11 08:01:53,8.0,12,11,10.9991441,46.0109594,False
2006-12-11 12:01:52,11.0,12,11,10.9985964,46.0106019,False
2006-12-11 16:02:43,8.0,12,11,10.999174,46.0104279,False
2006-12-11 20:01:49,7.0,12,11,10.9978019,46.0103666,False
2006-12-12 00:02:21,5.0,12,12,10.9976899,46.0104546,False
2006-12-12 04:03:09,6.0,12,12,10.99715661582512,46.01018799142294,False
2006-12-12 08:03:09,10.0,12,12,10.99662510335846,46.00992226858866,False
2006-12-12 12:00:56,13.0,12,12,10.9960985,46.009659,False
2006-12-12 16:02:26,10.0,12,12,10.9937329,46.00975,False
2006-12-12 20:01:54,10.0,12,12,10.9916651,46.0099555,False
2006-12-13 00:02:10,11.0,12,13,10.9915711,46.0100469,False
2006-12-13 04:01:46,10.0,12,13,10.9912912,46.0102855,False
2006-12-13 08:03:06,9.0,12,13,10.99462044168023,46.01067175702116,False
2006-12-13 12:03:03,19.0,12,13,10.9979306,46.0110558,False
2006-12-13 16:03:11,13.0,12,13,10.994039854857856,46.0111492226943,False
2006-12-13 20:03:12,10.0,12,13,10.990151,46.0112426,False
2006-12-14 00:02:23,12.0,12,14,10.9911651,46.0101443,False
2006-12-14 04:01:53,10.0,12,14,10.9916713,46.0100735,False
2006-12-14 08:03:05,9.0,12,14,10.992349106993007,46.01158081748252,False
2006-12-14 12:00:56,12.0,12,14,10.9930175,46.0130672,False
