event-id,visible,timestamp,location-long,location-lat,comments,external-temperature,height-above-ellipsoid,manually-marked-outlier,tag-tech-spec,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
181886664,true,2006-06-04 20:01:51.000,11.0412495,46.0123349,"",10.0,1609.7,,"1.4",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886665,true,2006-06-05 00:01:42.000,11.0321147,46.0070171,"",16.0,1625.87,,"4.2",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886666,true,2006-06-05 04:01:23.000,11.031073,46.006661,"",18.0,1729.43,,"6.8",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886667,true,2006-06-05 08:01:56.000,11.0309797,46.0068176,"",24.0,1755.71,,"7.6",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886668,true,2006-06-05 12:01:27.000,11.0303954,46.0067067,"",21.0,1753.71,,"2.4",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886669,true,2006-06-05 16:01:18.000,11.0300166,46.0065057,"",23.0,1751.66,,"4.6",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886670,true,2006-06-05 20:00:55.000,11.0283353,46.005756,"",14.0,1769.58,,"3.4",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886671,true,2006-06-06 00:01:42.000,11.0282779,46.0056821,"",8.0,1778.9,,"1.8",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886672,true,2006-06-06 04:00:54.000,11.0285633,46.0082828,"",11.0,1719.36,,"3.4",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886673,true,2006-06-06 08:02:23.000,11.0467651,46.0162536,"",22.0,1607.52,,"2.6",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886674,true,2006-06-06 12:00:55.000,11.0463126,46.0155962,"",23.0,1609.97,,"3",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886675,true,2006-06-06 16:01:51.000,11.0463633,46.0156349,"",23.0,1615.54,,"5",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886676,true,2006-06-06 20:01:11.000,11.0462319,46.0156079,"",20.0,1619.83,,"3.2",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886677,true,2006-06-07 00:02:51.000,11.0464427,46.0154411,"",14.0,1615.48,,"1.8",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886678,true,2006-06-07 04:01:12.000,11.0466547,46.0160579,"",14.0,1610.45,,"4.8",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886679,true,2006-06-07 08:02:41.000,11.0482455,46.0094654,"",23.0,1610.5,,"4.4",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886680,true,2006-06-07 12:01:55.000,11.0485893,46.0090903,"",18.0,1618.79,,"3",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886681,true,2006-06-07 16:00:54.000,11.0473657,46.0119554,"",18.0,1618.46,,"3.6",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886682,true,2006-06-07 20:01:43.000,11.0428149,46.0179335,"",14.0,1607.94,,"5.4",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886683,true,2006-06-08 00:02:42.000,11.0421696,46.0189693,"",17.0,1614.92,,"3.6",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886684,true,2006-06-08 04:00:49.000,11.0435702,46.0236515,"",12.0,1617.04,,"5.6",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886685,true,2006-06-08 08:01:18.000,11.0470816,46.0163805,"",27.0,1621.7,,"2.6",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886686,true,2006-06-08 12:01:46.000,11.0471104,46.0087162,"",23.0,1624.19,,"2.6",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886687,true,2006-06-08 16:03:06.000,,,"",17.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886688,true,2006-06-08 20:00:54.000,11.0414922,46.0175607,"",13.0,1599.29,,"2.2",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886689,true,2006-06-09 00:00:54.000,11.0414229,46.0171955,"",22.0,1596.79,,"3.8",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886690,true,2006-06-09 04:02:35.000,11.0448722,46.017027,"",14.0,1598.19,,"4.4",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886691,true,2006-06-09 08:01:18.000,11.046859,46.0162933,"",23.0,1618.55,,"2.8",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886692,true,2006-06-09 12:01:41.000,11.0443419,46.0167249,"",32.0,1595.86,,"5.6",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886693,true,2006-06-09 16:01:23.000,11.0444136,46.016645,"",25.0,1605.82,,"6.2",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886694,true,2006-06-09 20:01:12.000,11.0436509,46.0178035,"",12.0,1603.82,,"2.6",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886695,true,2006-06-10 00:00:54.000,11.0437754,46.0167176,"",15.0,1610.55,,"2.6",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886696,true,2006-06-10 04:01:53.000,11.0473723,46.0104924,"",9.0,1611.47,,"3",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886697,true,2006-06-10 08:02:37.000,11.0480006,46.0087446,"",19.0,1607.24,,"4.8",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886698,true,2006-06-10 12:01:52.000,11.0484493,46.0086497,"",23.0,1610.48,,"3.6",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886699,true,2006-06-10 16:01:24.000,11.0499589,46.0148409,"",23.0,1596.51,,"3",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886700,true,2006-06-10 20:00:55.000,11.041325,46.017583,"",17.0,1599.68,,"2",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886701,true,2006-06-11 00:02:30.000,11.0470712,46.0087707,"",14.0,1600.27,,"2.2",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886702,true,2006-06-11 04:01:48.000,11.0473016,46.0078143,"",15.0,1613.97,,"4.2",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886703,true,2006-06-11 08:01:55.000,11.0364911,46.0084985,"",20.0,1610.03,,"3.8",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886704,true,2006-06-11 12:03:01.000,11.0304152,46.0067825,"",20.0,1751.13,,"6.4",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886705,true,2006-06-11 16:01:11.000,11.0300396,46.007423,"",26.0,1746.32,,"3.2",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886706,true,2006-06-11 20:00:54.000,11.0418528,46.0142873,"",15.0,1610.05,,"2.6",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886707,true,2006-06-12 00:00:53.000,11.0418046,46.0142799,"",18.0,1606.68,,"2.6",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886708,true,2006-06-12 04:00:54.000,11.0438293,46.0138066,"",12.0,1597.7,,"3.4",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886709,true,2006-06-12 08:01:18.000,11.0474989,46.0093521,"",20.0,1603.2,,"3",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886710,true,2006-06-12 12:01:25.000,11.0478569,46.0107746,"",23.0,1607.59,,"2.2",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886711,true,2006-06-12 16:02:17.000,11.0481418,46.0106093,"",23.0,1621.16,,"11.8",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886712,true,2006-06-12 20:00:55.000,11.0409609,46.0169311,"",16.0,1597.36,,"2.8",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886713,true,2006-06-13 00:01:52.000,11.0399216,46.0166705,"",20.0,1597.53,,"3",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886714,true,2006-06-13 04:00:55.000,11.0418463,46.0145333,"",12.0,1604.5,,"2.8",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886715,true,2006-06-13 08:01:24.000,11.0301449,46.0074623,"",27.0,1728.2,,"6.6",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886716,true,2006-06-13 12:02:16.000,11.0300788,46.0075202,"",30.0,1727.55,,"2.6",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886717,true,2006-06-13 16:01:41.000,11.0305715,46.0067714,"",21.0,1735.64,,"15.6",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886718,true,2006-06-13 20:00:54.000,11.041087,46.0135307,"",16.0,1614.8,,"3",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886719,true,2006-06-14 00:00:48.000,11.0424609,46.0141403,"",16.0,1606.36,,"2",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886720,true,2006-06-14 04:00:55.000,11.0403493,46.0142869,"",12.0,1619.82,,"5.6",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886721,true,2006-06-14 08:02:21.000,11.0480544,46.008755,"",25.0,1622.81,,"5",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886722,true,2006-06-14 12:03:09.000,,,"",24.0,,,"25.4",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886723,true,2006-06-14 16:01:56.000,11.0483536,46.0096967,"",24.0,1620.42,,"21",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886724,true,2006-06-14 20:00:53.000,11.0424697,46.0170112,"",19.0,1601.28,,"2.6",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886725,true,2006-06-15 00:00:54.000,11.0391771,46.0167901,"",19.0,1608.32,,"2.2",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886726,true,2006-06-15 04:00:54.000,11.0457535,46.012335,"",15.0,1613.87,,"2.2",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886727,true,2006-06-15 08:02:36.000,11.0487465,46.0084662,"",22.0,1614.89,,"3.4",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886728,true,2006-06-15 12:02:24.000,11.0482689,46.0072143,"",25.0,1615.82,,"4.8",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886729,true,2006-06-15 16:03:04.000,,,"",24.0,,,"25.4",3.52,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886730,true,2006-06-15 20:01:24.000,11.0416139,46.0170217,"",17.0,1602.93,,"2.2",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
181886731,true,2006-06-16 00:00:54.000,11.0415048,46.0175845,"",18.0,1602.3,,"3.4",3.44,"gps","Capreolus capreolus","GSM01511","Alessandra (F10)","EuroDeer: Roe deer in Italy 2005-2008"
